Unnamed: 0,transit_timestamp,station_complex_id,station_complex,borough,payment_method,ridership,transfers,latitude,longitude,Georeference
3883799,2024-01-10 22:00:00,426,E 180 St ,Bronx,metrocard,5,0,40.841892,-73.87349,POINT (-73.87349 40.841892)
5198577,2022-09-30 07:00:00,R617,Bergen St ,Brooklyn,metrocard,147,1,40.68082809448242,-73.97509765625,POINT (-73.97509765625 40.68082809448242)
3721088,2023-01-24 05:00:00,A038,8 St-New York University ,Manhattan,metrocard,9,0,40.73032760620117,-73.99263000488281,POINT (-73.99263000488281 40.73032760620117)
9055763,2022-07-10 09:00:00,J001,Marcy Av ,Brooklyn,omny,37,1,40.70835876464844,-73.95775604248047,POINT (-73.95775604248047 40.70835876464844)
9864661,2023-08-22 16:00:00,N141,Ozone Park-Lefferts Blvd ,Queens,metrocard,108,15,40.68595123291016,-73.82579803466797,POINT (-73.82579803466797 40.685951232910156)
826951,2023-10-10 19:00:00,272,36 St ,Queens,metrocard,7,0,40.75204,-73.92878,POINT (-73.92878 40.75204)
1833602,2023-12-12 23:00:00,438,135 St ,Manhattan,metrocard,9,0,40.814228,-73.94077,POINT (-73.94077 40.814228)
1081355,2023-12-02 09:00:00,614,59 St-Columbus Circle ,Manhattan,metrocard,35,1,40.768295,-73.981735,POINT (-73.981735 40.768295)
7833134,2022-12-30 20:00:00,N405,Greenpoint Av ,Brooklyn,metrocard,91,1,40.731353759765625,-73.95445251464844,POINT (-73.95445251464844 40.731353759765625)
744111,2023-11-27 18:00:00,325,Canal St ,Manhattan,omny,237,0,40.72285461425781,-74.00627899169922,POINT (-74.00627899169922 40.72285461425781)
8997619,2022-07-15 14:00:00,H012,Lorimer St ,Brooklyn,omny,257,0,40.71406173706055,-73.95027160644531,POINT (-73.95027160644531 40.71406173706055)
4943863,2024-01-25 23:00:00,232,2 Av ,Manhattan,metrocard,34,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
8987609,2023-04-22 09:00:00,J005,Lorimer St ,Brooklyn,omny,19,0,40.7038688659668,-73.9474105834961,POINT (-73.9474105834961 40.7038688659668)
7597893,2023-04-28 02:00:00,N422,Fulton St ,Brooklyn,omny,2,0,40.68711853027344,-73.97537231445312,POINT (-73.97537231445312 40.68711853027344)
5025868,2024-01-27 02:00:00,264,Woodhaven Blvd ,Queens,metrocard,3,0,40.733105,-73.86923,POINT (-73.86923 40.733105)
2953633,2022-02-12 08:00:00,C020,53 St ,Brooklyn,omny,45,0,40.64506912231445,-74.01403045654297,POINT (-74.01403045654297 40.64506912231445)
11534516,2023-05-27 03:00:00,H032,Wilson Av ,Brooklyn,metrocard,3,0,40.68876266479492,-73.90404510498047,POINT (-73.90404510498047 40.68876266479492)
800521,2023-03-01 11:00:00,R308,145 St ,Manhattan,omny,31,0,40.82041931152344,-73.93624877929688,POINT (-73.93624877929688 40.82041931152344)
1214928,2023-12-04 10:00:00,96,Kosciuszko St ,Brooklyn,metrocard,22,0,40.69334,-73.92882,POINT (-73.92882 40.69334)
1007456,2023-12-01 08:00:00,86,Cypress Hills ,Brooklyn,metrocard,15,0,40.68994,-73.87255,POINT (-73.87255 40.68994)
547109,2023-03-29 14:00:00,N026,125 St ,Manhattan,omny,397,18,40.81110763549805,-73.95234680175781,POINT (-73.95234680175781 40.81110763549805)
7297395,2024-02-28 10:00:00,607,34 St-Herald Sq ,Manhattan,metrocard,77,1,40.749718,-73.98782,POINT (-73.98782 40.749718)
2745207,2023-12-25 19:00:00,378,Woodlawn ,Bronx,metrocard,5,0,40.886036,-73.87875,POINT (-73.87875 40.886036)
7798759,2022-03-30 03:00:00,N129,Grant Av ,Brooklyn,omny,1,0,40.67704391479492,-73.86505126953125,POINT (-73.86505126953125 40.67704391479492)
4022366,2022-02-13 17:00:00,E001,9 Av ,Brooklyn,metrocard,80,5,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
1549281,2023-12-08 20:00:00,439,125 St ,Manhattan,metrocard,23,1,40.807755,-73.945496,POINT (-73.945496 40.807755)
6728369,2024-02-20 10:00:00,175,Hoyt-Schermerhorn Sts ,Brooklyn,metrocard,20,0,40.688484,-73.985,POINT (-73.985 40.688484)
4188721,2024-01-15 10:00:00,616,74-Broadway ,Queens,metrocard,94,6,40.74685,-73.891335,POINT (-73.891335 40.74685)
412924,2023-11-22 20:00:00,90,Van Siclen Av ,Brooklyn,metrocard,3,0,40.678024,-73.891685,POINT (-73.891685 40.678024)
11073016,2023-09-16 18:00:00,C010,Union St ,Brooklyn,omny,136,3,40.67731475830078,-73.98310852050781,POINT (-73.98310852050781 40.67731475830078)
8254162,2023-09-03 11:00:00,R316,Intervale Av ,Bronx,omny,19,0,40.82218170166016,-73.89673614501953,POINT (-73.89673614501953 40.822181701660156)
4770478,2024-01-23 15:00:00,328,WTC Cortlandt ,Manhattan,metrocard,161,2,40.711834,-74.01219,POINT (-74.01219 40.711834)
2001473,2023-12-15 07:00:00,350,Pennsylvania Av ,Brooklyn,metrocard,31,0,40.664635,-73.8949,POINT (-73.8949 40.664635)
6309269,2022-06-14 11:00:00,N419,Classon Av ,Brooklyn,metrocard,73,0,40.688873291015625,-73.96006774902344,POINT (-73.96006774902344 40.688873291015625)
6222428,2023-08-12 08:00:00,B016,Church Av ,Brooklyn,metrocard,233,7,40.65052795410156,-73.96298217773438,POINT (-73.96298217773438 40.65052795410156)
3662072,2023-07-30 00:00:00,E011,79 St ,Brooklyn,metrocard,3,0,40.613502502441406,-74.0006103515625,POINT (-74.0006103515625 40.613502502441406)
6399702,2023-06-11 14:00:00,N420B,Clinton-Washington Avs ,Brooklyn,omny,127,0,40.688087463378906,-73.96684265136719,POINT (-73.96684265136719 40.688087463378906)
3350784,2024-01-03 09:00:00,61,50 St ,Brooklyn,metrocard,8,2,40.63626,-73.99479,POINT (-73.99479 40.63626)
1895989,2023-05-08 17:00:00,N076,23 St ,Manhattan,omny,672,19,40.745906829833984,-73.99803924560547,POINT (-73.99803924560547 40.745906829833984)
1408691,2022-04-07 14:00:00,R183,181 St ,Manhattan,omny,72,8,40.84950637817383,-73.93359375,POINT (-73.93359375 40.84950637817383)
6217078,2024-02-13 02:00:00,6,39 Av-Dutch Kills ,Queens,metrocard,2,0,40.75288,-73.932755,POINT (-73.932755 40.75288)
229033,2023-11-04 02:00:00,3,30 Av ,Queens,metrocard,2,0,40.76678,-73.92148,POINT (-73.92148 40.76678)
3266851,2024-01-02 07:00:00,625,Delancey St ,Manhattan,metrocard,30,0,40.718613,-73.987434,POINT (-73.987434 40.718613)
5103745,2023-02-03 17:00:00,H009,Bedford Av ,Brooklyn,metrocard,605,2,40.71730422973633,-73.95687103271484,POINT (-73.95687103271484 40.71730422973633)
2894591,2023-12-27 21:00:00,309,103 St ,Manhattan,metrocard,19,0,40.799446,-73.968376,POINT (-73.968376 40.799446)
935249,2023-11-14 07:00:00,283,Greenpoint Av ,Brooklyn,omny,353,2,40.731353759765625,-73.95445251464844,POINT (-73.95445251464844 40.731353759765625)
6975104,2024-02-23 17:00:00,323,Christopher St-Sheridan Sq ,Manhattan,omny,1,0,40.73342,-74.00291,POINT (-74.00291 40.73342)
5324321,2022-09-01 05:00:00,A064,Bowery ,Manhattan,omny,1,0,40.72027969360352,-73.99391174316406,POINT (-73.99391174316406 40.720279693603516)
1689306,2022-10-30 08:00:00,N401,21 St ,Queens,metrocard,11,0,40.74406433105469,-73.94972229003906,POINT (-73.94972229003906 40.74406433105469)
1481853,2023-12-07 23:00:00,316,50 St ,Manhattan,omny,355,2,40.76172637939453,-73.98384857177734,POINT (-73.98384857177734 40.76172637939453)
3539042,2024-01-05 22:00:00,192,Rockaway Blvd ,Queens,metrocard,6,0,40.680428,-73.84386,POINT (-73.84386 40.680428)
1861848,2023-12-13 09:00:00,298,207 St ,Manhattan,metrocard,51,10,40.86462,-73.91882,POINT (-73.91882 40.86462)
2746682,2023-01-31 04:00:00,N500,47-50 Sts-Rockefeller Center ,Manhattan,metrocard,25,0,40.75866317749024,-73.98133087158203,POINT (-73.98133087158203 40.758663177490234)
3094603,2022-02-09 22:00:00,N049,59 St-Columbus Circle ,Manhattan,omny,440,3,40.76829528808594,-73.98173522949219,POINT (-73.98173522949219 40.76829528808594)
4121842,2024-01-14 09:00:00,167,W 4 St-Wash Sq ,Manhattan,metrocard,10,0,40.732338,-74.000496,POINT (-74.000496 40.732338)
4390967,2024-01-18 05:00:00,350,Pennsylvania Av ,Brooklyn,metrocard,3,0,40.664635,-73.8949,POINT (-73.8949 40.664635)
3192821,2022-08-02 04:00:00,R160,66 St-Lincoln Center ,Manhattan,omny,1,0,40.77344131469727,-73.98220825195312,POINT (-73.98220825195312 40.773441314697266)
7953257,2023-04-19 06:00:00,H028,Halsey St ,Brooklyn,metrocard,265,5,40.69560241699219,-73.90408325195312,POINT (-73.90408325195312 40.69560241699219)
4831090,2024-01-24 11:00:00,TRAM1,RI Tramway ,Manhattan,omny,75,33,40.761337,-73.96416,POINT (-73.96416 40.761337)
7067740,2023-08-15 21:00:00,N128,Euclid Av ,Brooklyn,metrocard,62,6,40.67537689208984,-73.87210845947266,POINT (-73.87210845947266 40.675376892089844)
1837936,2023-12-13 01:00:00,215,Tremont Av ,Bronx,metrocard,1,0,40.85041,-73.90523,POINT (-73.90523 40.85041)
8312382,2023-04-19 06:00:00,N606,Jamaica Center-Parsons-Archer ,Queens,metrocard,2017,804,40.7021484375,-73.80110931396484,POINT (-73.80110931396484 40.7021484375)
6503465,2024-02-16 22:00:00,10,49 St ,Manhattan,metrocard,139,0,40.7599,-73.98414,POINT (-73.98414 40.7599)
2782521,2022-05-07 21:00:00,N303,5 Av-53 St ,Manhattan,omny,40,1,40.76016616821289,-73.97522735595703,POINT (-73.97522735595703 40.76016616821289)
9586482,2023-04-19 11:00:00,H039,New Lots Av ,Brooklyn,metrocard,69,7,40.65873336791992,-73.89923095703125,POINT (-73.89923095703125 40.65873336791992)
350986,2023-11-06 02:00:00,200,Beach 90 St ,Queens,metrocard,1,0,40.588036,-73.813644,POINT (-73.813644 40.588036)
1803908,2022-08-25 11:00:00,R333,225 St ,Bronx,metrocard,53,1,40.88802337646485,-73.86034393310547,POINT (-73.86034393310547 40.888023376464844)
3345162,2024-01-03 08:00:00,68,Bay Pkwy ,Brooklyn,metrocard,106,16,40.601875,-73.99373,POINT (-73.99373 40.601875)
412325,2023-11-22 20:00:00,31,25 St ,Brooklyn,metrocard,4,0,40.660397,-73.99809,POINT (-73.99809 40.660397)
5256057,2022-03-15 23:00:00,B017,Beverley Rd ,Brooklyn,metrocard,5,0,40.6440315246582,-73.96449279785156,POINT (-73.96449279785156 40.6440315246582)
1520416,2022-09-05 10:00:00,R288,183 St ,Bronx,omny,45,0,40.85840606689453,-73.90387725830078,POINT (-73.90387725830078 40.85840606689453)
4339849,2024-01-17 12:00:00,253,Neptune Av ,Brooklyn,metrocard,2,0,40.581013,-73.97457,POINT (-73.97457 40.581013)
7441545,2023-07-24 14:00:00,N114,Franklin Av ,Brooklyn,metrocard,89,4,40.68138122558594,-73.95684814453125,POINT (-73.95684814453125 40.68138122558594)
270674,2023-11-04 17:00:00,168,Spring St ,Manhattan,metrocard,4,0,40.726227,-74.00374,POINT (-74.00374 40.726227)
955286,2023-11-14 12:00:00,1,Astoria-Ditmars Blvd ,Queens,metrocard,40,0,40.775036,-73.91203,POINT (-73.91203 40.775036)
652323,2023-10-08 10:00:00,453,82 St-Jackson Hts ,Queens,omny,51,3,40.747657775878906,-73.88369750976562,POINT (-73.88369750976562 40.747657775878906)
8408833,2023-08-16 09:00:00,N103,Jay St-MetroTech ,Brooklyn,metrocard,465,29,40.69233703613281,-73.9859390258789,POINT (-73.9859390258789 40.69233703613281)
3862583,2023-09-11 18:00:00,J030,85 St-Forest Pkwy ,Queens,omny,21,0,40.69243621826172,-73.8600082397461,POINT (-73.8600082397461 40.69243621826172)
